"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"SOJF","SOJF","SO","","","8.000000","05/15/2025","3/15/2030","3/15/2085","0.410000","6.50%","","","1098.51","Utility","","84.000000","","","","","","25.590000","","","","","","","24.920000","26.990000","24.920000","26.990000","25.560000","89.480000","76.640000","94.450000","88.140000","86.480000","50.400000","94.450000","98.294675","8.000000","68.440000","46.360000","0.775397","-0.052620","0.167537","-0.052620","0.015203","0.034690","0.307423","0.930112","72.031746","85.264161","23.402923","85.264161","2.778988","2.760698","569.814104","394.356496","60.186027","1.741199","63.123680","17.008595","72.185418","64.618388","21.016494","19.738015","-0.052620","-0.052620","0.167537","0.775397","0.775397","13.516336","0.167537","19.886977","85.264161","0.034690","0.015203","0.049893","84.727148","33.029412","75.460418","52.487698","68.646260","56.920274","72.208488","75.869320","68.844944","<1B USD"
"SPMA","SPMA","SPMC","","","9.000000","05/15/2025","11/30/2026","11/30/2029","0.170000","8.00%","","","20.27","Assetmanagement","","84.000000","","","","","","24.730000","","","","","","","23.670000","25.200000","23.670000","25.200000","24.720000","18.400000","16.250000","22.300000","20.380000","21.950000","16.250000","22.300000","0.372968","9.000000","","","0.132308","-0.174888","0.132308","-0.174888","-0.097154","-0.161731","","","20.584615","74.260090","20.584615","74.260090","-0.295439","-2.509279","","","3.086730","91.289730","4.194595","90.567661","60.314453","45.727141","","","-0.174888","-0.174888","0.132308","0.132308","0.132308","10.512246","0.132308","17.482971","74.260090","-0.161731","-0.097154","-0.258885","36.864840","38.852941","53.337114","0.000000","1.000000","0.000000","1.000000","65.570605","52.210375","<1B USD"
"SPNT PRB","SPNT-B","SPNT","NFF","","8.000000","06/13/2025","2/26/2026","NONE","0.500000","8.00%","","","116.79","Insurance","","23.000000","","","","","","25.180000","","","25.300000","25.350000","-0.460000","-0.680000","24.750000","25.780000","23.000000","25.780000","24.810000","19.650000","11.920000","19.850000","15.370000","14.010000","4.070000","19.850000","2.294923","8.000000","","","3.828010","-0.010076","0.648490","-0.010076","0.278465","0.402570","","","90.000000","89.093199","61.879195","89.093199","9.982607","12.630892","","","80.604535","1.711921","88.168614","16.295322","100.000000","100.000000","","","-0.010076","-0.010076","0.648490","3.828010","3.828010","27.776138","0.648490","52.707110","89.093199","0.402570","0.278465","0.681034","43.237308","33.029412","60.887576","0.000000","1.000000","0.000000","1.000000","100.000000","100.000000","<1B USD"
"SSSSL","SSSSL","SSSS","","BB","8.000000","06/13/2025","12/30/2024","12/30/2026","0.380000","6.00%","24.750000","23.350000","23.55","Assetmanagement","","23.000000","","","","","","24.640000","1.290000","-0.110000","24.600000","24.430000","0.180000","0.870000","24.160000","25.400000","22.390000","25.400000","24.360000","6.030000","3.520000","6.840000","4.910000","6.590000","2.900000","16.400000","0.142007","8.000000","","","1.079310","-0.632317","0.713068","-0.118421","0.228106","-0.084977","","","90.000000","33.091463","67.045455","79.342105","8.604645","-0.449972","","","64.372379","46.232633","89.993292","97.835574","94.679417","53.109121","","","-0.118421","-0.632317","0.713068","1.079310","1.079310","14.936020","0.713068","57.113912","56.216784","-0.084977","0.228106","0.143129","35.710035","33.029412","45.026722","0.000000","1.000000","0.000000","1.000000","95.384102","58.710531","<1B USD"
"SWKHL","SWKHL","SWKH","","BB","8.000000","08/04/2025","Anytime","1/31/2027","0.560000","9.00%","","24.800000","12.27","Assetmanagement","","75.000000","","","","","","25.470000","0.670000","","25.270000","25.310000","0.790000","0.640000","24.590000","25.820000","24.470000","25.880000","25.380000","14.360000","13.170000","20.490000","15.250000","17.120000","11.560000","20.500000","0.176197","8.000000","13.900000","9.100000","0.242215","-0.299512","0.090357","-0.299170","-0.058361","-0.161215","0.033094","0.578022","29.377163","63.043902","17.228550","63.074671","0.766064","-2.495427","445.007646","317.857674","45.876660","87.971977","2.972459","84.603547","64.413127","45.776793","16.632279","16.103141","-0.299170","-0.299512","0.090357","0.242215","0.242215","11.025658","0.090357","14.620258","63.059287","-0.161215","-0.058361","-0.219576","35.880985","33.029412","48.026054","33.531895","44.215979","35.260426","45.111553","69.126430","52.254096","<1B USD"
"SYF PRB","SYF-B","SYF","NFF","","11.500000","08/08/2025","5/15/2029","NONE","0.520000","8.25%","","","380.67","Creditservices","","79.000000","","","","","","24.970000","","","25.270000","25.580000","-1.190000","-2.370000","23.300000","26.710000","23.300000","26.710000","24.910000","60.050000","40.540000","70.930000","65.140000","65.590000","17.540000","70.930000","22.859233","11.500000","33.270000","13.410000","2.423603","-0.153391","0.481253","-0.153391","-0.078139","-0.084464","0.804929","3.478001","90.000000","76.194840","48.500247","76.194840","0.224859","-0.436205","796.155667","947.937764","74.718513","93.662311","82.476399","93.334594","62.323427","53.158474","28.967446","46.041661","-0.153391","-0.153391","0.481253","2.423603","2.423603","21.215673","0.481253","41.294911","76.194840","-0.084464","-0.078139","-0.162603","65.465174","53.411765","68.215604","41.995788","55.124263","38.958750","49.738236","67.313500","58.753988","<1B USD"
"TFC PRI","TFC-I","TFC","FLR","","8.000000","06/13/2025","9/15/2011","NONE","0.320000","4.00%","","","1308.21","Regionalbank","","23.000000","","","","","","23.830000","","","22.800000","23.070000","4.520000","3.280000","20.400000","25.350000","19.010000","25.350000","23.590000","41.520000","33.560000","49.060000","46.810000","47.530000","25.560000","68.950000","54.316879","8.000000","54.330000","30.040000","0.624413","-0.397825","0.237187","-0.153689","-0.113010","-0.126446","-0.235781","0.382157","59.953052","54.195794","28.974970","76.167958","-0.729306","-1.562590","403.353217","275.302013","57.465129","75.641955","69.321481","93.296149","58.639210","49.120729","15.169037","14.081091","-0.153689","-0.397825","0.237187","0.624413","0.624413","12.811039","0.237187","24.639915","65.181876","-0.126446","-0.113010","-0.239456","77.690701","33.029412","64.281643","48.789535","63.880059","49.599955","63.050611","64.117239","55.198578","<1B USD"
"TFINP","TFINP","TFIN","","","8.000000","06/13/2025","6/30/2025","NONE","0.450000","7.13%","25.470000","19.200000","23.50","Regionalbank","","23.000000","","","","","","21.070000","1.870000","-4.400000","22.300000","22.580000","-5.530000","-6.700000","20.260000","24.400000","17.070000","24.400000","20.730000","61.680000","42.900000","110.580000","102.190000","71.860000","21.260000","136.020000","1.449480","8.000000","","","1.901223","-0.546537","0.437762","-0.442214","-0.396418","-0.141664","","","90.000000","40.811645","45.020979","50.200760","-10.605258","-1.970885","","","71.601995","56.990866","80.683656","63.681624","35.620033","47.657115","","","-0.442214","-0.546537","0.437762","1.901223","1.901223","18.775456","0.437762","38.327108","45.506202","-0.141664","-0.396418","-0.538083","41.123700","33.029412","41.756730","0.000000","1.000000","0.000000","1.000000","31.034783","53.909801","<1B USD"
"TFSA","TFSA","-","","","12.000000","05/29/2025","2/10/2023","3/31/2026","0.440000","7.00%","","","-","-","","8.000000","","","","","","24.650000","","","24.480000","23.980000","0.670000","2.800000","23.370000","26.850000","21.600000","27.580000","24.250000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TPGXL","TPGXL","TPG","","BB","8.000000","06/12/2025","3/15/2029","3/15/2064","0.430000","6.95%","","","110.28","Assetmanagement","","22.000000","","","","","","24.580000","","","25.020000","25.670000","-1.770000","-4.240000","23.530000","26.430000","23.530000","27.000000","24.260000","50.830000","37.520000","72.980000","69.700000","60.280000","23.090000","72.980000","5.605532","8.000000","","","1.201386","-0.303508","0.354744","-0.303508","-0.270732","-0.156768","","","90.000000","62.684297","38.379531","62.684297","-6.306302","-2.376127","","","65.735436","87.470859","76.734528","83.969135","52.219139","46.204449","","","-0.303508","-0.303508","0.354744","1.201386","1.201386","15.506277","0.354744","32.661975","62.684297","-0.156768","-0.270732","-0.427500","51.211064","33.029412","53.963714","0.000000","1.000000","0.000000","1.000000","45.435421","52.630665","<1B USD"
"TRINI","TRINI","TRIN","","BB","9.000000","06/09/2025","9/30/2026","9/30/2029","0.490000","7.88%","","","64.65","Assetmanagement","","19.000000","","","","","","25.460000","","","","","","","24.660000","26.880000","24.050000","26.880000","25.070000","14.980000","12.500000","16.820000","14.260000","16.210000","10.230000","20.260000","0.968457","9.000000","","","0.464321","-0.260612","0.198400","-0.109394","0.050491","-0.075879","","","47.145650","66.544916","25.872000","80.154578","3.744567","-0.205869","","","53.777473","92.850712","66.110536","98.997511","75.913709","53.984156","","","-0.109394","-0.260612","0.198400","0.464321","0.464321","12.063192","0.198400","21.993092","73.349747","-0.075879","0.050491","-0.025388","39.842285","38.852941","55.198293","0.000000","1.000000","0.000000","1.000000","79.103818","59.481037","<1B USD"
"TRTN PRA","TRTN-A","-","","","9.000000","06/09/2025","3/15/2024","NONE","0.530000","8.50%","26.490000","25.000000","-","-","","19.000000","","","","","","25.500000","0.500000","-0.990000","25.410000","25.670000","0.350000","-0.670000","23.960000","26.550000","23.960000","26.830000","25.080000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TRTN PRB","TRTN-B","-","","","9.000000","06/09/2025","9/15/2024","NONE","0.500000","8.00%","26.630000","23.670000","-","-","","19.000000","","","","","","24.530000","0.860000","-2.100000","24.880000","25.150000","-1.390000","-2.450000","22.750000","25.700000","22.750000","25.950000","24.140000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TRTN PRC","TRTN-C","-","","","9.000000","06/09/2025","12/15/2024","NONE","0.460000","7.38%","26.100000","22.320000","-","-","","19.000000","","","","","","22.990000","0.670000","-3.110000","23.760000","24.500000","-3.260000","-6.160000","21.930000","25.560000","21.930000","26.170000","22.630000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TRTN PRF","TRTN-F","-","","","19.500000","05/30/2025","3/15/2030","NONE","0.480000","7.63%","","","-","-","","9.000000","","","","","","24.110000","","","","","","","23.200000","25.350000","23.200000","25.350000","23.680000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TVC","TVC","GOOGL","","","19.500000","07/28/2025","","6/1/2028","0.130000","2.13%","","","9990.00","-","","68.000000","","","","","","23.650000","","","23.370000","22.920000","1.210000","3.170000","22.530000","25.330000","21.000000","25.330000","23.620000","166.560000","140.530000","207.050000","167.630000","185.270000","67.580000","207.050000","1663.934400","19.500000","75.430000","53.410000","1.464635","-0.195557","0.185227","-0.195557","-0.006383","-0.100988","1.208140","2.118517","90.000000","72.399903","24.818188","72.399903","2.188325","-0.879534","979.597025","652.561874","68.262703","89.008587","64.890227","87.907363","69.904754","51.569276","35.411395","32.006752","-0.195557","-0.195557","0.185227","1.464635","1.464635","16.736001","0.185227","21.094194","72.399903","-0.100988","-0.006383","-0.107371","95.000000","100.000000","87.457959","54.135184","70.769544","59.521488","75.462664","73.890719","57.354630","<1B USD"
"TVE","TVE","GOOGL","","","8.000000","07/10/2025","","5/1/2029","0.140000","2.22%","","","9990.00","-","","50.000000","","","","","","23.280000","","","22.990000","22.490000","1.270000","3.490000","22.110000","25.300000","20.720000","25.300000","23.220000","166.560000","140.530000","207.050000","167.630000","185.270000","67.580000","207.050000","1663.934400","19.500000","75.430000","53.410000","1.464635","-0.195557","0.185227","-0.195557","-0.006383","-0.100988","1.208140","2.118517","90.000000","72.399903","24.818188","72.399903","2.188325","-0.879534","979.597025","652.561874","68.262703","89.008587","64.890227","87.907363","69.904754","51.569276","35.411395","32.006752","-0.195557","-0.195557","0.185227","1.464635","1.464635","16.736001","0.185227","21.094194","72.399903","-0.100988","-0.006383","-0.107371","95.000000","100.000000","87.457959","54.135184","70.769544","59.521488","75.462664","73.890719","57.354630","<1B USD"
"TWO PRA","TWO-A","TWO","NFF","","8.000000","07/10/2025","4/26/2027","NONE","0.510000","8.13%","","","103.74","Reit","","50.000000","","","","","","23.010000","","","24.110000","24.080000","-4.540000","-4.440000","21.520000","25.390000","18.850000","25.390000","22.780000","11.890000","10.160000","14.280000","11.560000","13.550000","9.830000","32.600000","1.233469","8.000000","","","0.209563","-0.635276","0.170276","-0.167367","0.028547","-0.122509","","","26.765005","32.825153","23.622047","74.936975","3.144109","-1.456954","","","44.169768","45.861525","63.407685","91.535690","73.595223","49.499401","","","-0.167367","-0.635276","0.170276","0.209563","0.209563","10.873130","0.170276","20.073890","53.881064","-0.122509","0.028547","-0.093963","40.583672","33.029412","45.063562","0.000000","1.000000","0.000000","1.000000","77.092404","55.532014","<1B USD"
"TWO PRB","TWO-B","TWO","NFF","","8.000000","07/10/2025","7/27/2027","NONE","0.480000","7.63%","","","103.74","Reit","","50.000000","","","","","","22.840000","","","23.500000","23.600000","-2.820000","-3.230000","21.270000","25.430000","17.900000","25.430000","22.630000","11.890000","10.160000","14.280000","11.560000","13.550000","9.830000","32.600000","1.233469","8.000000","","","0.209563","-0.635276","0.170276","-0.167367","0.028547","-0.122509","","","26.765005","32.825153","23.622047","74.936975","3.144109","-1.456954","","","44.169768","45.861525","63.407685","91.535690","73.595223","49.499401","","","-0.167367","-0.635276","0.170276","0.209563","0.209563","10.873130","0.170276","20.073890","53.881064","-0.122509","0.028547","-0.093963","40.583672","33.029412","45.063562","0.000000","1.000000","0.000000","1.000000","77.092404","55.532014","<1B USD"
"TWO PRC","TWO-C","TWO","FF","","8.000000","05/29/2025","1/27/2025","NONE","0.600000","7.25%","","","103.74","Reit","","8.000000","","","","","","24.170000","","","24.490000","24.400000","-1.300000","-0.950000","22.250000","25.200000","18.550000","25.200000","23.620000","11.890000","10.160000","14.280000","11.560000","13.550000","9.830000","32.600000","1.233469","8.000000","","","0.209563","-0.635276","0.170276","-0.167367","0.028547","-0.122509","","","26.765005","32.825153","23.622047","74.936975","3.144109","-1.456954","","","44.169768","45.861525","63.407685","91.535690","73.595223","49.499401","","","-0.167367","-0.635276","0.170276","0.209563","0.209563","10.873130","0.170276","20.073890","53.881064","-0.122509","0.028547","-0.093963","40.583672","33.029412","45.063562","0.000000","1.000000","0.000000","1.000000","77.092404","55.532014","<1B USD"
"UCB PRI","UCB-I","UCB","","","8.000000","05/15/2025","9/15/2025","NONE","0.430000","6.88%","","","119.46","Regionalbank","","84.000000","","","","","","24.370000","","","24.650000","24.460000","-1.120000","-0.360000","23.500000","25.340000","18.380000","25.340000","24.340000","29.490000","22.930000","35.380000","33.130000","33.240000","15.730000","39.500000","3.522875","8.000000","","","0.874762","-0.253418","0.286088","-0.166478","-0.109870","-0.112816","","","79.980928","67.192405","32.887048","75.016959","-0.643391","-1.196882","","","61.708461","93.753001","72.746382","91.650077","58.970945","50.431679","","","-0.166478","-0.253418","0.286088","0.874762","0.874762","13.980503","0.286088","27.976904","71.104682","-0.112816","-0.109870","-0.222686","46.307187","33.029412","54.529652","0.000000","1.000000","0.000000","1.000000","64.405038","56.352926","<1B USD"
